Name,City,Brand,Model,Year,Mileage,Fuel,Transmission,Engine Capacity,Color,Body Type,Price,Ad URL,Description,Registered In,Assembly,Last Updated:,Ad Ref #,Features,Seller Comments
Toyota Corolla 2005 for sale in Islamabad,Islamabad,Toyota,Corolla,2005,"100,000 km",Petrol,Manual,1800 cc,Black,N/A,2390000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-islamabad-10423912,"It's Altis  1.8  ...
Just rear fenders ki  2no golai paint Hain ... OTHER THAN THAT   is in its own   ORIGINAL Colour  ...

ANDROID with back Camera installed ...
Central locking installed ...  
Compressor bearing making some unnecessary sound ... 
",Lahore,Local,"Aug 06, 2025",10423912,[],It's Altis  1.8  ... Just rear fenders ki  2no golai paint Hain ... OTHER THAN THAT   is in its own   ORIGINAL Colour  ... ANDROID with back Camera installed ... Central locking installed ... Compressor bearing making some unnecessary sound ... Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2018 for sale in Islamabad,Islamabad,Toyota,Corolla,2018,"160,417 km",Petrol,Manual,1300 cc,White,Sedan,4000000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-10423895,Everything is in genuine condition. Authorized dealership maintained. Original book of this car is also available. All service history log maintained,Sindh,Local,"Aug 06, 2025",10423895,"['AM/FM Radio', 'Air Conditioning', 'Front Speakers', 'Immobilizer Key', 'Power Mirrors', 'Power Steering', 'USB and Auxillary Cable']",Everything is in genuine condition. Authorized dealership maintained. Original book of this car is also available. All service history log maintained Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2010 for sale in Islamabad,Islamabad,Toyota,Corolla,2010,"110,000 km",Petrol,Manual,1300 cc,Green,Sedan,2400000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-10423694,Home Used Car In Perfect Condition No Work Required Just Buy And Drive Every Thing Working Smoothly ,Adda jahan khan,Local,"Aug 06, 2025",10423694,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Home Used Car In Perfect Condition No Work Required Just Buy And Drive Every Thing Working Smoothly Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2012 for sale in Islamabad,Islamabad,Toyota,Corolla,2012,"275,000 km",Petrol,Manual,1300 cc,Wine Red,Sedan,2600000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-10244160,"The car is in good condition, And it drives well, the engine is strong, and there are no major problems. Outer  Front and back total Genuine, sides are little sprayed, Interior total genuine condition, It’s a good choice for family use or daily travel.",Punjab,Local,"Aug 06, 2025",10244160,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Rear Camera', 'USB and Auxillary Cable']","The car is in good condition, And it drives well, the engine is strong, and there are no major problems. Outer  Front and back total Genuine, sides are little sprayed, Interior total genuine condition, It’s a good choice for family use or daily travel. Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2014 for sale in Islamabad,Islamabad,Toyota,Corolla,2014,"164,000 km",Petrol,Automatic,1800 cc,Super white,Sedan,4350000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-10423113,"Toyota altis grande 1.8
Model 2014 end December manufacture 
Side scratches ki waja sy showerd haii baki (roof, pillor,deggi,bonut  in original paint ) interior and suspension  guarantee accident ki bhi guarantee haii baki khud ah jaye taslie karke check kray shukriya..",Islamabad,Local,"Aug 06, 2025",10423113,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Cruise Control', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']","Toyota altis grande 1.8 Model 2014 end December manufacture Side scratches ki waja sy showerd haii baki (roof, pillor,deggi,bonut  in original paint ) interior and suspension  guarantee accident ki bhi guarantee haii baki khud ah jaye taslie karke check kray shukriya.. Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2021 for sale in Islamabad,Islamabad,Toyota,Corolla,2021,"84,000 km",Petrol,Automatic,1598 cc,Attitude Black,Sedan,5950000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-10423422,"Altis 1.6 S.E 
Model 2021 Registered in 2023 
Car is own my name 3rd owner
File is available 
All taxes paid 
Body condition excellent 
Every feature is working in excellent condition 
Car is sealed pack 
Non accidental is gurrenteed 
Engine condition top notch 
Suspension is excellent 
Total genuine car 
Price is negotiable 
Only serious buyers contact ",Islamabad,Local,"Aug 06, 2025",10423422,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']",Altis 1.6 S.E Model 2021 Registered in 2023 Car is own my name 3rd owner File is available All taxes paid Body condition excellent Every feature is working in excellent condition Car is sealed pack Non accidental is gurrenteed Engine condition top notch Suspension is excellent Total genuine car Price is negotiable Only serious buyers contact Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2014 for sale in Islamabad,Islamabad,Toyota,Corolla,2014,"140,000 km",Petrol,Manual,1300 cc,Silver Metallic,Sedan,3400000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-10423269,"Woofers . Tires touch screen
Total genuine only half fender touch both bumper untouched",Lahore,Local,"Aug 06, 2025",10423269,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Woofers . Tires touch screen Total genuine only half fender touch both bumper untouched Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2014 for sale in Islamabad,Islamabad,Toyota,Corolla,2014,"90,000 km",Petrol,Automatic,1600 cc,Super White,Sedan,4000000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-10423238,"Toyota corolla altis 1.6 automatic 
2014 model .2017 registered . Converted to new shape. New bumpers installed. Complete shower. For new and fresh look. Alloy rims installed.90km driven. Islamabad police auction car.
Serious byer call only",Islamabad,Local,"Aug 06, 2025",10423238,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Toyota corolla altis 1.6 automatic 2014 model .2017 registered . Converted to new shape. New bumpers installed. Complete shower. For new and fresh look. Alloy rims installed.90km driven. Islamabad police auction car. Serious byer call only Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2017 for sale in Islamabad,Islamabad,Toyota,Corolla,2017,"167,000 km",Petrol,Automatic,1600 cc,Silver,Sedan,4095000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-10289559,"TOYOTA COROLLA ALTIS AUTOMATIC 1.6

MODEL  2017
MILEGAE  167000
ISLAMABAD REGISTERED 

ABOUT IT:- 
                         IMMACULATE CONDITION 
NON ACCIDENTAL
IST OWNER IS BANK & 2ND OWNER IS MY CLIENT 

RECENTLY 
ALL FLUIDS ARE CHANGED 
COMPLETE SUSPENSION ORIGINAL SHOCKS ,TUNING ETC.  
CURRENTLY FEW PIECES SHOWER FOR SCRACHES

A NOMINAL COMMISSION WOULD BE CHARGE",Islamabad,Local,"Aug 06, 2025",10289559,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']","TOYOTA COROLLA ALTIS AUTOMATIC 1.6 MODEL  2017 MILEGAE  167000 ISLAMABAD REGISTERED ABOUT IT:- IMMACULATE CONDITION NON ACCIDENTAL IST OWNER IS BANK & 2ND OWNER IS MY CLIENT RECENTLY ALL FLUIDS ARE CHANGED COMPLETE SUSPENSION ORIGINAL SHOCKS ,TUNING ETC. CURRENTLY FEW PIECES SHOWER FOR SCRACHES A NOMINAL COMMISSION WOULD BE CHARGE Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 1994 for sale in Islamabad,Islamabad,Toyota,Corolla,1994,"185,000 km",Petrol,Automatic,1500 cc,Green,Sedan,1400000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-1994-for-sale-in-islamabad-10408688,"1994 model Toyota Corrolla se limited 
1500 cc petrol EFI engine 16 valve
 Automatic transmission
New tyres 
Original rims
Quetta number 
Demand 14 lakh",Quetta,Local,"Aug 06, 2025",10408688,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",1994 model Toyota Corrolla se limited 1500 cc petrol EFI engine 16 valve Automatic transmission New tyres Original rims Quetta number Demand 14 lakh Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2022 for sale in Islamabad,Islamabad,Toyota,Corolla,2022,"50,000 km",Petrol,Manual,1600 cc,Super White,Sedan,6200000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-10422545,Toyota Altis sell cash,Islamabad,Local,"Aug 06, 2025",10422545,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Front Speakers', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Rear Camera', 'Rear Speakers', 'Steering Switches', 'USB and Auxillary Cable']",Toyota Altis sell cash Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2023 for sale in Islamabad,Islamabad,Toyota,Corolla,2023,"42,985 km",Petrol,Automatic,1800 cc,Super white,Sedan,7500000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-islamabad-10422165,Lightweight allow rims . Everything is in genuine condition . All original documents are complete  . Totally driven on petrol. In showroom condition. Never been into any accident. Will be sold to nearest offer. Sealed and powerful engine . Token tax is up to date. Urgently need to sellthe  car.,Sindh,Local,"Aug 06, 2025",10422165,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cruise Control', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']",Lightweight allow rims . Everything is in genuine condition . All original documents are complete  . Totally driven on petrol. In showroom condition. Never been into any accident. Will be sold to nearest offer. Sealed and powerful engine . Token tax is up to date. Urgently need to sellthe  car. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 1993 for sale in Islamabad,Islamabad,Toyota,Corolla,1993,"130,000 km",Petrol,Automatic,1500 cc,White,Sedan,2150000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-1993-for-sale-in-islamabad-10005239,Toyota Corolla se.limited 1993 total genuine paint all mechinal and suspenion work done engine is in 100% condition water throwing engine new alloy rims and tyres installed family use car  price is negotiable for serious buyers,Peshawar,Imported,"Aug 06, 2025",10005239,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Cassette Player', 'DVD Player', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Toyota Corolla se.limited 1993 total genuine paint all mechinal and suspenion work done engine is in 100% condition water throwing engine new alloy rims and tyres installed family use car  price is negotiable for serious buyers Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2013 for sale in Islamabad,Islamabad,Toyota,Corolla,2013,"160,000 km",Petrol,Manual,1300 cc,Bluish Silver Metallic,Sedan,3125000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10410425,"GLI Limited Edition 2013
2 3 piece touching 
Clean Interior 
Family Use Car
Fully Maintained 
Price Negotiable on Spot
 Lightweight allow rims . 
Complete original file is availble . 
Non accidental.",Islamabad,Local,"Aug 06, 2025",10410425,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",GLI Limited Edition 2013 2 3 piece touching Clean Interior Family Use Car Fully Maintained Price Negotiable on Spot Lightweight allow rims . Complete original file is availble . Non accidental. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2010 for sale in Islamabad,Islamabad,Toyota,Corolla,2010,"150,000 km",Petrol,Automatic,1600 cc,Medium Silver,Sedan,2950000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-10421953,"TOYOTA COROLLA GLI 1.6 AUTOMATIC
Model 2010
Registered Islamabad
New Engine Replaced
Multimedia Steering
Altis Meter
Facelift to 2012 shape
Engine / Gear / Suspension 10/10
Just buy and Drive
Body Full Showered for fresh look
Seal by seal Guarantee  
Card / File / Biometric On spot

Rs. 29.50 Lacs

Location: Aura Drives E-11/4 Islamabad",Islamabad,Local,"Aug 06, 2025",10421953,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",TOYOTA COROLLA GLI 1.6 AUTOMATIC Model 2010 Registered Islamabad New Engine Replaced Multimedia Steering Altis Meter Facelift to 2012 shape Engine / Gear / Suspension 10/10 Just buy and Drive Body Full Showered for fresh look Seal by seal Guarantee Card / File / Biometric On spot Rs. 29.50 Lacs Location: Aura Drives E-11/4 Islamabad Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2021 for sale in Islamabad,Islamabad,Toyota,Corolla,2021,"78,000 km",Petrol,Automatic,1598 cc,Attitude Black,Sedan,5550000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-10421883,"Total genuine
no work required 
Led lights installed ",Islamabad,Local,"Aug 06, 2025",10421883,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Total genuine no work required Led lights installed Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2007 for sale in Islamabad,Islamabad,Toyota,Corolla,2007,"82,000 km",Petrol,Manual,1300 cc,White,Sedan,2850000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-islamabad-10421780,Alloy Rims fresh tyres  body lush and ganion condition  engine gear Ac 10 by 10  . dacuments granty  plz serious buyer contact plz,Islamabad,Imported,"Aug 06, 2025",10421780,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Cassette Player', 'Immobilizer Key', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Alloy Rims fresh tyres  body lush and ganion condition  engine gear Ac 10 by 10  . dacuments granty  plz serious buyer contact plz Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2010 for sale in Islamabad,Islamabad,Toyota,Corolla,2010,"300,000 km",Petrol,Manual,1500 cc,Black,N/A,2750000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-10421603,"Toyota corolla gli (no ABS) 2010 new tyre chilled ac Authorized dealership maintained. All original documents are complete  . Complete service history available. Petrol driven, CNG never installed . Few paint touchups on the body . Fitted with new tires. Non accidental. Sealed and powerful engine . All token taxes are paid to date.1.5 engine capacity with good consuption no work required just buy&drive chaska party away price is slightly ne Price is slightly negotiable. Urgently need to sellthe  car.",Islamabad,Local,"Aug 06, 2025",10421603,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key', 'Navigation System', 'Power Locks', 'Power Steering', 'Power Windows']","Toyota corolla gli (no ABS) 2010 new tyre chilled ac Authorized dealership maintained. All original documents are complete  . Complete service history available. Petrol driven, CNG never installed . Few paint touchups on the body . Fitted with new tires. Non accidental. Sealed and powerful engine . All token taxes are paid to date.1.5 engine capacity with good consuption no work required just buy&drive chaska party away price is slightly ne Price is slightly negotiable. Urgently need to sellthe  car. Mention PakWheels.com when calling Seller to get a good deal"
